StationID,Station
8530006,"Neuchâtel, Ecluse (FUNI)$<1>"
8530007,"Neuchâtel, Boine (FUNI)$<1>"
8530008,"Neuchâtel, Côte (FUNI)$<1>"
8530011,Les Coeudres-Est$<1>$COED$<3>
8530012,Petit-Martel-Est$<1>$PTME$<3>
8530013,Fribourg-Neuveville$<1>
8530014,Schwarzsee / Lac-Noir GRK$<1>
8530016,St-Pierre$<1>
8530017,Riggisalp$<1>
8530021,Charmey (Gruyère) (télécabine)$<1>
8530022,Vounetse$<1>
8530023,"Neuchâtel, Plan (FUNI)$<1>"
8530024,Moléson-sur-Gruyères (funi)$<1>
8530031,Glion (funi)$<1>$GLFU$<3>
8530032,Rougemont BDGAG$<1>
8530038,Les Diablerets TDI$<1>
8530039,Col-du-Pillon$<1>
8530040,La Barboleuse TVG$<1>
8530041,Les Chaux TVG$<1>
8530042,Villars TVG$<1>
8530043,Roc-d'Orsay$<1>
8530054,Plan-du-Croix TPCT$<1>
8530055,Tête-du-Tronchey$<1>
8530056,Plan-du-Croix TPCJ$<1>
8530057,La Jorette TPCJ$<1>
8530064,Bex Pont-Neuf$<1>$BXPN$<3>
8530066,Grand-Moulin$<1>$GMOU$<3>
8530067,Les Salines$<1>$LSAL$<3>
8530070,Morgins TMLF$<1>
8530071,La Foilleuse TMLF$<1>
8530078,Les Crosets TPS$<1>
8530079,Pointe-des-Mossettes TPS$<1>
8530084,Dorénaz TDCh$<1>
8530085,Champex-d'Alesse$<1>
8530087,Champex (télésiège)$<1>
8530088,La Breya$<1>
8530093,Bruson (télésiège)$<1>
8530095,Verbier TV$<1>
8530096,Croix-des-Ruinettes$<1>
8530097,Les Attelas$<1>
8530098,Mont-Gelé$<1>
8530099,Tortin TV$<1>
8530100,Col-de-Chassoure TV$<1>
8530101,Col-des-Gentianes TV$<1>
8530102,Mont-Fort TDN$<1>
8530103,La Chaux VS$<1>
8530104,Les Creux TV$<1>
8530105,Savoleyres$<1>
8530106,La Tzoumaz$<1>
8530107,Riddes TRI$<1>
8530108,Haute-Nendaz TDN$<1>
8530109,Tracouet TDN$<1>
8530113,Super-Nendaz (Siviez)$<1>
8530115,Tortin TDN$<1>
8530116,Combatzeline TDN$<1>
8530119,Veysonnaz (télécabine)$<1>
8530120,Thyon TVT$<1>
8530121,Mayens-de-l'Hôpital$<1>
8530124,Les Collons TCE$<1>
8530125,L'Ethérolla$<1>
8530127,Dixence TCLD$<1>
8530128,Lac-des-Dix$<1>
8530129,Lana TLLM$<1>
8530130,La Meina TLLM$<1>
8530134,Vercorin CBV$<1>
8530136,Vercorin TVCM$<1>
8530137,Crêt-du-Midi$<1>
8530139,Grimentz TGB$<1>
8530140,Bendolla TGB$<1>
8530142,St-Luc FLC$<1>
8530143,Tignousa$<1>
8530144,Zinal (télépherique)$<1>
8530145,Sorebois$<1>
8530146,Chandolin FLC$<1>
8530147,Tsapé$<1>
8530149,Ovronnaz TOJ$<1>
8530150,Jorasse$<1>
8530151,Anzère TAPM$<1>
8530152,Pas-de-Maimbré$<1>
8530159,Crans-s.-S. CMA$<1>
8530161,Cry-d'Er CMA (Crans-s.-S.)$<1>
8530163,Montana CMA$<1>
8530164,Cry-d'Er CMA (Bellalui)$<1>
8530166,Marigny$<1>
8530167,Montana (Zaumiau)$<1>
8530169,Cabane-des-Violettes$<1>
8530173,Glacier-de-la-Plaine-Morte$<1>
8530174,Aminona CMA$<1>
8530179,Albinenleitern LLAT$<1>
8530180,Turtmann LTUO$<1>
8530181,Unterems$<1>
8530182,Oberems$<1>
8530183,Gampel LGJ$<1>
8530184,Jeizinen LGJ$<1>
8530187,Raron (Talstation Eischoll)$<1>
8530188,Eischoll (Bergstation)$<1>
8530192,Unterbäch (Talstation Brand)$<1>
8530193,Brand (Unterbäch)$<1>
8530194,Visperterminen SVG$<1>
8530195,Giw$<1>
8530196,Kalpetran (Seilbahn)Talstation$<1>
8530197,Embd (Seilbahn) Bergstation$<1>
8530198,Embd (Luftseilbahn)$<1>
8530199,Schalb$<1>
8530200,Grächen LGH$<1>
8530206,Zermatt ZBAG-lz$<1>
8530207,Furi$<1>
8530208,Schwarzsee VS$<1>
8530210,Klein Matterhorn$<1>
8530211,Trockener Steg$<1>
8530212,Zermatt ZBAG-zsb$<1>
8530213,Sunnegga ZBAG-zsb$<1>
8530214,Sunnegga ZBAG-lsu$<1>
8530215,Rothorn VS$<1>
8530217,Blauherd ZBAG-lsu$<1>
8530225,Le Stand$<1>$STD$<3>
8530226,Hannig$<1>
8530227,Saas-Grund BHAG$<1>
8530228,Hohsaas$<1>
8530230,Kreuzboden$<1>
8530231,Saas-Almagell (Furggstalden)$<1>
8530232,Furggstalden (Saas-Almagell)$<1>
8530233,Ried-Brig LRR$<1>
8530234,Rosswald$<1>
8530235,Blatten b. Naters (Belalpbahn)$<1>
8530236,Erich/Tschuggen$<1>
8530237,Mörel ARBAG$<1>
8530240,Riederalp ARBAG (Hohfluh)$<1>
8530241,Moosfluh$<1>
8530242,Hohfluh ARBAG$<1>
8530243,Betten BAB$<1>
8530244,Schönbiel (Bettmeralp)$<1>
8530245,Bettmergrat$<1>
8530246,Foyer Dents-du-Midi$<1>$FYDM$<3>
8530250,Fürgangen LFüB$<1>
8530251,Bellwald LFüB$<1>
8530252,Bellwald SBR$<1>
8530253,Richinen$<1>
8530254,Furggulti$<1>
8530257,Bern DMB$<1>
8530258,Marzili$<1>
8530259,"Gümligen, Hofgut$<1>$HOGU$<3>"
8530260,Le Locle Le Chalet$<1>$CHET$<3>
8530261,Bois-de-Chexbres$<1>$BCHX$<3>
8530262,St-Eloi$<1>$STEL$<3>
8530263,Yverdon William Barbey$<1>$YVWB$<3>
8530268,Lenk BLB$<1>
8530270,Betelberg BLB$<1>
8530277,Lenk (Talstation Metschstand)$<1>
8530283,Schönried BDGAG-she$<1>
8530284,Horneggli$<1>
8530285,Rellerligrat$<1>
8530288,Gstaad BDGAG-lgw$<1>
8530290,Höhi Wispile$<1>
8530291,Gstaad BDGAG-lge$<1>
8530292,Eggli (Gstaad) BDGAG-lge$<1>
8530297,Oldenegg$<1>
8530298,Kiental SKRa$<1>
8530299,Ramslauenen$<1>
8530301,Kandersteg (Luftseilbahn)$<1>
8530302,Allmenalp$<1>
8530303,Les Fumeaux$<1>$FUM$<3>
8530304,Elsigbach LEE$<1>
8530305,Elsigenalp$<1>
8530308,Adelboden Dorf (Silleren)$<1>
8530309,Adelboden Oey (Sillerenbahn)$<1>
8530311,Sillerenbühl$<1>
8530312,Unter dem Birg BEAG$<1>
8530313,Engstligenalp$<1>
8530314,Adelboden Geils (Hahnenmoos)$<1>
8530315,Hahnenmoos$<1>
8530320,Grindelwald LGP$<1>
8530321,Pfingstegg$<1>
8530334,La Médettaz$<1>$MED$<3>
8530335,Aigle-Hôpital$<1>$AIGH$<3>
8530336,Isenfluh (Luftseilbahn)$<1>
8530337,Sulwald$<1>
8530341,Willigen (Reichenbachfallbahn)$<1>
8530342,Reichenbachfall$<1>
8530343,Meiringen (Luftseilbahn)$<1>
8530344,Hasliberg Reuti (Gondelbahn)$<1>
8530345,Bidmi$<1>
8530346,Mägisalp$<1>
8530347,Planplatten$<1>$Alpen Tower$<4>
8530349,Hasliberg Twing (Gondelbahn)$<1>
8530351,Marbach LMM$<1>
8530352,Marbachegg$<1>
8530353,Sörenberg LSöR$<1>
8530354,Rossweid$<1>
8530355,Les Arnoux$<1>$ARNO$<3>
8530358,"Luzern, Château Gütsch$<1>"
8530359,Kriens KSB$<1>
8530361,Sonnenberg KSB$<1>
8530362,Melchsee-Frutt SMF-ssmb$<1>
8530364,Distelboden SMF-ldb$<1>
8530365,Bonistock SMF-ldb$<1>
8530366,Pont du Rhône$<1>$PTR$<3>
8530368,Engelberg (Fürenalp Bahn)$<1>
8530369,Fürenalp$<1>
8530370,Pont de Chemex$<1>$PTCX$<3>
8530371,Trübsee (Jochpass)$<1>
8530372,Jochpass$<1>
8530373,Engstlensee$<1>
8530374,Fell$<1>
8530375,Chrüzhütte$<1>
8530376,Fellboden$<1>
8530377,Bannalpsee$<1>
8530378,Les Neys$<1>$NEYS$<3>
8530385,Emmetten (Niederbauenbahn)$<1>
8530386,Niederbauen$<1>
8530387,Küssnacht am Rigi LKüS$<1>
8530388,Weggis (Luftseilbahn)$<1>
8530391,Stoos(Sesselbahn Fronalpstock)$<1>
8530392,Fronalpstock$<1>
8530393,Stoos Bergstat. (Luftseilb)$<1>
8530400,Ried (Muotathal) (Seilbahn)$<1>
8530401,Illgau (Luftseilbahn)$<1>
8530402,Brunni SZ LBH$<1>
8530403,Holzegg$<1>
8530404,Oberiberg SOSt$<1>
8530405,Steinboden$<1>
8530406,Weglosen LWS$<1>
8530407,Seebli SSKS$<1>
8530408,Klein Sternen$<1>
8530409,Seebli SSSp$<1>
8530410,Spirstock$<1>
8530411,Sattel SHAG$<1>
8530412,Mostelberg$<1>
8530413,Herrenboden$<1>
8530414,Attinghausen (Luftseilbahn)$<1>
8530415,Brüsti$<1>
8530418,Flüelen LFE$<1>
8530420,Eggberge$<1>
8530421,Brügg (Bürglen UR) (Seilbahn)$<1>
8530423,Biel (Kinzig)$<1>
8530424,Schattdorf LSH$<1>
8530425,Haldi$<1>
8530426,Bristen (Talstation)$<1>
8530427,Golzern (Bergstation)$<1>
8530430,Route de Morgins$<1>$RTEM$<3>
8530434,Intschi (Luftseilbahn Arnisee)$<1>
8530435,Arnisee$<1>
8530436,Airolo FAB$<1>
8530446,Arvigo (Funivia)$<1>
8530448,Selma (Funivia)$<1>
8530450,Orselina CIT$<1>
8530451,Cardada$<1>
8530455,Intragna (Funivia)$<1>
8530457,S. Carlo FSCR$<1>
8530458,Robiei$<1>
8530459,Rivera$<1>
8530460,Alpe Foppa$<1>
8530462,Lugano Stazione TPL$<1>
8530463,En Charnet$<1>$CHAY$<3>
8530464,Miglieglia (Funivia)$<1>
8530465,Monte Lema$<1>
8530471,Hochschulen$<1>
8530472,Zürich Seilbahn Rigiblick$<1>
8530473,"Zürich, Rigiblick$<1>"
8530477,Schutt SSA$<1>
8530478,Atzmännig SSA$<1>
8530483,Rietbach$<1>
8530484,Alt St. Johann (Sellamattbahn)$<1>
8530485,Alp Sellamatt$<1>
8530486,Wildhaus BBWAG$<1>
8530487,Oberdorf SG BBWAG$<1>
8530488,Gamsalp$<1>
8530489,Wildhaus SWG$<1>
8530490,Gamplüt$<1>
8530491,Amden SBA$<1>
8530492,Niederschlag$<1>
8530493,Tannenbodenalp LUFAG$<1>
8530494,Tannenboden (Maschgenkammbahn)$<1>
8530495,Maschgenkamm$<1>
8530496,Tannenheim STP$<1>
8530497,Prodalp$<1>
8530498,Prodkamm$<1>
8530499,Wangs Talstation Pizolbahnen$<1>
8530500,Furt (Wangs)$<1>
8530503,Bad Ragaz Talstat. Pizolbahnen$<1>$Bad Ragaz (Talstation) Pizolbahnen$<2>
8530505,Pardiel$<1>
8530506,Laufböden$<1>
8530507,Oberschan LHA$<1>
8530508,Hotel Alvier$<1>
8530509,Malbun SMS$<1>
8530510,Sareis$<1>
8530513,Filzbach SFH$<1>
8530514,Habergschwänd$<1>
8530515,Niederurnen$<1>
8530516,Morgenholz$<1>
8530517,Kies LKM$<1>
8530518,Mettmen$<1>
8530519,Matt LMW$<1>
8530520,Weissenberg$<1>
8530521,Elm SBE$<1>
8530522,Aempächli$<1>
8530523,La Ruaz$<1>$RUAZ$<3>
8530524,Niederschlacht$<1>
8530527,Malans (Älplibahn Talstation)$<1>
8530528,Aelpli$<1>
8530531,Fanas (Luftseilbahn)$<1>
8530532,Eggli (Fanas) (Luftseilbahn)$<1>
8530533,Klosters BKM$<1>
8530534,Madrisa$<1>
8530535,Parsennhütte$<1>
8530540,Dörfji$<1>
8530541,Mitteltälli$<1>
8530545,Chur BCD$<1>
8530546,Känzeli BCD$<1>
8530547,Foppa$<1>
8530548,Naraus$<1>
8530552,Crap Sogn Gion BFL$<1>
8530553,Crap Masegn (Vorab)$<1>
8530554,Vorab Gletscher$<1>
8530556,Falera BFL$<1>
8530557,Curnius$<1>
8530558,Wali$<1>
8530559,Stein (Obersaxen)$<1>
8530562,Valata/Obersaxen$<1>
8530563,Cuolm Sura (Valata)$<1>
8530566,Belalp Chiematte$<1>
8530568,Vals SVGa$<1>
8530569,Gadastatt$<1>
8530570,Vella SVH$<1>
8530571,Triel$<1>
8530572,Hitzeggen$<1>
8530573,Disentis/Mustér BBD$<1>
8530574,Caischavedra (Disentis)$<1>
8530580,Churwalden LHB$<1>
8530581,Alp Pradaschier$<1>
8530582,Churwalden (Talstation)$<1>
8530583,Alp Stätz$<1>
8530584,Val Sporz$<1>
8530585,Tgantieni$<1>
8530586,Piz Scalottas$<1>
8530587,Feldis/Veulden SFM$<1>
8530588,Mutta$<1>
8530589,Savognin SB$<1>
8530591,Somtgant$<1>
8530594,Bergün/Bravuogn SBAD$<1>
8530595,Pros da Darlux$<1>
8530596,Pranzaira (Albigna)$<1>
8530597,Albigna$<1>
8530598,Sils Maria LSMF$<1>
8530599,Furtschellas Mittelstation$<1>
8530601,Suvretta$<1>
8530602,Randolins$<1>
8530603,Krümmenschwil$<1>
8530604,Celerina BEST-lcs$<1>
8530605,Pontresina SPL$<1>
8530606,Alp Languard$<1>
8530607,Ftan Fionas$<1>
8530608,Prui$<1>
8530609,Samnaun-Ravaisch (Bergbahn)$<1>
8530610,Alp Trider Sattel$<1>
8530612,Realp DFB$<1>
8530613,Tiefenbach DFB$<1>
8530614,Furka DFB$<1>
8530616,La Belotte$<1>
8530621,Le Pont NLJ$<1>
8530622,Le Rocheray NLJ$<1>
8530623,Les Bioux NLJ$<1>
8530624,Les Brenets NLB$<1>
8530625,Meisterschwanden Delphin$<1>
8530626,Meisterschwanden Seerose$<1>
8530627,Seengen (See)$<1>
8530628,Birrwil (See)$<1>
8530629,Beinwil am See (See)$<1>
8530630,Aesch LU (See)$<1>
8530631,Mosen (See)$<1>
8530632,Boniswil (See)$<1>
8530633,Eierhals (See)$<1>
8530634,Morgarten Denkmal (See)$<1>
8530635,Morgarten Hotel (See)$<1>
8530636,Naas (See)$<1>
8530637,Basel Rheinhafen/Dreiländereck$<1>
8530638,Basel St. Albantal$<1>
8530639,Grenzach-Wyhlen$<1>
8530640,Augst BL Kraftwerk$<1>
8530641,Weil am Rhein Center$<1>
8530642,Huningue BPG$<1>
8530643,Horgen Autoquai$<1>
8530644,Meilen Autoquai$<1>
8530645,Maur (See)$<1>
8530646,Uster (See)$<1>
8530647,Fällanden (See)$<1>
8530648,Greifensee (See)$<1>
8530649,Rheinfall Schlössli Wörth$<1>
8530650,Eglisau bei der Kirche$<1>
8530651,Rheinau Kraftwerk$<1>
8530652,Ellikon am Rhein$<1>
8530653,Rüdlingen (Schiffstation)$<1>
8530654,Tössegg$<1>
8530657,Rheinsfelden$<1>
8530658,Weesen (See)$<1>
8530659,Betlis$<1>
8530660,Mühlehorn (See)$<1>
8530661,Quinten$<1>
8530662,Quinten Au$<1>
8530663,Unterterzen (See)$<1>
8530664,Mols (See)$<1>
8530665,Walenstadt (See)$<1>
8530666,Murg West (See)$<1>
8530667,Chastè$<1>
8530668,Plaun da Lej (See)$<1>
8530669,Isola (See)$<1>
8530670,Locarno FLMS$<1>
8530671,Oberdorf SO (Talstation)$<1>
8530673,Territet (funi)$<1>$TEFU$<3>
8530674,Château-d'Oex TCPM/TPBM$<1>
8530675,Les Marécottes TMSA$<1>
8530676,Le Châble TV$<1>
8530678,Zweisimmen BDGAG$<1>
8530679,Schönried BDGAG-rls$<1>
8530681,Niederrickenbach Talstation$<1>
8530682,Emmetten BBE$<1>
8530683,Kräbel LKR$<1>
8530684,Davos Glaris BGR$<1>
8530685,St. Moritz Bad SMBB$<1>
8530686,Le Châtelard VS Funiculaire$<1>
8530687,Rigi Kaltbad$<1>
8530688,Riederalp West$<1>
8530690,Greich$<1>
8530692,Amsteg LAA$<1>
8530693,Arni UR$<1>
8530696,Mönchaltorf (See)$<1>
8530697,Kaiseraugst BPG$<1>
8530698,Rheinfelden BPG$<1>
8530699,Genève-Molard$<1>
8530700,Genève-Quai Gustave Ador$<1>
8530701,Genève-De-Châteaubriand (lac)$<1>
8530702,Genève-Plage$<1>
8530707,Genève-Pâquis SMGN$<1>
8530708,"Neuchâtel, Evole$<1>"
8530709,"Neuchâtel, Champ-Bougin$<1>"
8530710,"Neuchâtel, Serrières Ruau$<1>"
8530711,Colombier NE Allées Littorail$<1>
8530712,"Colombier NE, Les Chézards$<1>"
8530713,"Boudry, Tuilière$<1>"
8530714,Maloja (See)$<1>
8530715,Sils/Segl Maria Barchiröls$<1>$Sils/Segl Maria Barchiröls (See)$<2>
8530717,Castagnola Museo Heleneum$<1>
8530720,Bottighofen (See)$<1>
8530735,Birsfelden BPG$<1>
8530738,Alp Darlux$<1>
8530739,"Bouveret, village$<1>$BOVI$<3>"
8530740,"Les Evouettes, village$<1>$EVOV$<3>"
8530741,Munt da San Murezzan$<1>
8530742,Unterägeri (See)$<1>
8530743,Oberägeri (See)$<1>
8530745,Innergsteig$<1>
8530746,Sanetsch-Stausee$<1>
8530749,"Renens VD, gare$<1>"
8530750,Biel/Bienne [Gleis 11/voie 11]$<1>$BIBT$<3>
8530751,Marcheuson TPS$<1>
8530752,Dieni (pendicularas)$<1>
8530753,Milez$<1>
8530757,Metschstand$<1>
8530758,St. Jakob (Isenthal)$<1>
8530759,Gitschenen$<1>
8530760,Aareschlucht West$<1>$MRSS$<3>
8530764,Basel Museum Jean Tinguely$<1>
8530774,"Emmen, Sternen$<1>"
8530775,Rodi (Funivia)$<1>
8530777,"Münchenstein, Loogstrasse$<1>$MSTL$<3>"
8530781,Glattalp$<1>
8530782,Sahli (Glattalp Seilbahn)$<1>
8530783,Chez-le-Maître-Ecoles$<1>$CLME$<3>
8530784,Muttenz BPG$<1>
8530785,Laax GR BFL$<1>
8530789,Bioggio Molinazzo$<1>$BIOM$<3>
8530790,Sorengo Laghetto$<1>$SORL$<3>
8530791,Neuchâtel-Gare$<1>
8530792,Neuchâtel-Université$<1>$NEFU$<3>
8530793,Cortaillod LNM$<1>
8530797,Gersau Gschwend$<1>
8530798,Burggeist (Rigi Scheidegg)$<1>
8530799,Meiringen Alpbach$<1>$MRAB$<3>
8530800,Innertkirchen Unterwasser$<1>$INUN$<3>
8530801,Aareschlucht Ost MIB$<1>$ATOS$<3>
8530802,Bettmeralp BAB (Schönbiel)$<1>
8530803,Bettmeralp BAB (Bettmerhorn)$<1>
8530804,Verdasio (Funivia)$<1>
8530805,Saas-Fee (Alpin Express)$<1>
8530806,Saas-Fee (Felskinn)$<1>
8530807,Saas-Fee (Hannig)$<1>
8530808,Riederalp ARBAG (Moosfluh)$<1>
8530809,Frümsen (Luftseilbahn)$<1>
8530810,Stauberen$<1>
8530811,Zürich Balgrist$<1>$ZUEB$<3>
8530812,Zürich Hegibachplatz$<1>$ZUEH$<3>
8530813,Zürich Kreuzplatz$<1>$ZUEK$<3>
8530814,Sarnen Seefeld$<1>
8530815,Wilen Waldheim$<1>
8530816,Giswil Zollhaus$<1>
8530817,Giswil Camping$<1>
8530818,Sachseln Schiffstation$<1>
8530819,Illgau Dorf$<1>
8530820,Oberberg St. Karl$<1>
8530821,Faoug débarcadère$<1>
8530822,Zürich Limmatquai$<1>
8530823,Lac d'Emosson Minifunic$<1>
8530824,Belalp Bruchegg$<1>
8530825,Belalp Hohbiel$<1>
8530830,Staad SG Hafenmole$<1>
8530831,Giétroz$<1>
8530832,Pied du barrage$<1>
8530833,Seedorf UR (See)$<1>$SEED$<3>
8530834,Altnau (See)$<1>
8530835,Uttwil (See)$<1>
8530839,Klingenstock$<1>
8530840,Stoos (Klingenstockbahn)$<1>
8530841,Tannenboden (Sesselbahn Chrüz)$<1>
8530842,Chrüz (Flumserberg)$<1>
8530853,Bürglen UR Brügg (Ruogigbahn)$<1>
8530855,Ruogig$<1>
8530856,Murg Ost (See)$<1>
8530857,Oberägeri Ländli (See)$<1>
8530859,La Vouarda$<1>
8530860,Adelboden Bergläger (Höchsth.)$<1>
8530861,Höchsthorn$<1>
8530862,Plan du Fou$<1>
8531252,Schweizerhalle Schifflände$<1>$SHSL$<3>
8551010,Estavayer 2016 ESAF/FFL$<1>
8570000,"Nyon, gare$<1>"
8570001,"Nyon, ch. Monastier$<1>"
8570005,"Signy, centre commercial$<1>"
8570006,"Chéserex, A l'Oche$<1>"
8570007,"Gingins, ouest$<1>"
8570008,"Nyon, La Redoute$<1>"
8570009,"Duillier, croisée de Trélex$<1>"
8570010,"Coinsins, Mimorey$<1>"
8570011,"Coinsins, Les Vettanes$<1>"
8570013,"Begnins, Charbonnier$<1>"
8570014,"Begnins, scierie$<1>"
8570015,"Begnins, La Cézille$<1>"
8570016,"Le Vaud, zoo$<1>"
8570017,"St-George, Maison Neuve$<1>"
8570018,"St-George, Côte-Malherbe$<1>"
8570020,"Gimel, Côte Réviol$<1>"
8570021,"Gimel, Le Signal$<1>"
8570022,"Le Marchairuz, col$<1>"
8570023,"Le Brassus, place de la Lande$<1>"
8570024,"Le Brassus, gare$<1>"
8570025,"Begnins, Bellevue$<1>"
8570026,"Begnins, La Chataigneraie$<1>"
8570027,"Begnins, Bois-du-Four$<1>"
8570028,"Begnins, Les Clavières$<1>"
8570029,"Burtigny, Le Battoir$<1>"
8570030,"Gland, gare nord$<1>"
8570031,"Gland, poste$<1>"
8570032,"Gland, Mont-Blanc/Dôle$<1>"
8570033,"Vich, La Bichette$<1>"
8570034,"Rolle, gare nord$<1>"
8570035,"Rolle, place des Tilleuls$<1>"
8570036,"Rolle, hôpital$<1>"
8570037,"Rolle, Bellefontaine$<1>"
8570039,"Perroy, Couronnette$<1>"
8570040,"Perroy, village$<1>"
8570041,"Perroy, Vinicole$<1>"
8570043,"Bougy-Villars, Dessus$<1>"
8570044,"Féchy, Cassivettes$<1>"
8570045,"Aubonne, Curzilles$<1>"
8570046,"Aubonne, hôpital$<1>"
8570047,"Frümsen, Holengass$<1>"
8570049,"Aubonne, Sermaret$<1>"
8570050,"Lavigny, croisée de St-Livres$<1>"
8570051,"St-Livres, village$<1>"
8570055,"Rolle, La Pièce$<1>"
8570056,"Tartegnin, La Vissenche$<1>"
8570059,"Bursins, village$<1>"
8570061,"Dully, Sous-Dully$<1>"
8570063,"Cheseaux-sur-Lausanne, gare$<1>"
8570064,"Cheseaux-sur-Lausanne, Pâquis$<1>"
8570066,"Bournens, école$<1>"
8570067,"Bournens, Au Mont$<1>"
8570068,"Sullens, Auberge$<1>"
8570069,"Morges, La Tour$<1>"
8570070,Marcelin (Morges)$<1>
8570071,"Echichens, Signal d'Echichens$<1>"
8570072,"Monnaz, Tresy$<1>"
8570074,"Vaux-sur-Morges, village$<1>"
8570075,"Vaux-sur-Morges, Bugnon$<1>"
8570076,"Clarmont, village$<1>"
8570077,"Reverolle, Chaniaz (collège)$<1>"
8570078,"Reverolle, village$<1>"
8570079,"Apples, La Mottaz$<1>"
8570080,"Apples, Hôtel de Commune$<1>"
8570081,"Morges, Vogéaz$<1>"
8570082,"Tolochenaz, La Plantaz$<1>"
8570083,"Tolochenaz, pl. Audrey Hepburn$<1>"
8570084,"Morges, gare$<1>"
8570085,"Denens, Chatagny$<1>"
8570086,"Villars-sous-Yens, village$<1>"
8570087,"Villars-sous-Yens, Le Moulin$<1>"
8570088,"Lavigny, hôpital$<1>"
8570089,"Morges, Pâquis$<1>"
8570090,"Morges, Les Pétoleyres$<1>"
8570091,"Morges, En Grassiaz$<1>"
8570092,"Bremblens, bas du village$<1>"
8570093,"Aclens, collège$<1>"
8570094,"Gollion, village$<1>"
8570095,"Allens, village$<1>"
8570096,"Cossonay-Ville, Pré aux Moines$<1>"
8570097,"Echichens, croisée$<1>"
8570098,"Echichens, Haute-Pierre$<1>"
8570099,"St-Saphorin-sur-Morges, Pavé$<1>"
8570100,"St-Saphorin-sur-Morges,village$<1>$St-Saphorin-sur-Morges, village$<2>"
8570101,"St-Saphorin-sur-Morges, Cornu$<1>"
8570102,"Colombier VD, En Plan$<1>"
8570103,"Cottens VD, La Caroline$<1>"
8570104,"Cottens VD, Laiterie$<1>"
8570105,"Cottens VD, La Tuilière$<1>"
8570106,"Grancy, Les Pâles$<1>"
8570107,"Grancy, collège$<1>"
8570108,"Senarclens, village$<1>"
8570109,"Cossonay-Ville, centre$<1>"
8570110,"Villars-Bozon, village$<1>"
8570111,"Montricher, gare$<1>"
8570112,"Montricher, Champet$<1>"
8570113,"Mollens VD, Champou$<1>"
8570114,"Mollens VD, village$<1>"
8570115,"Mollens VD, Forchy$<1>"
8570116,"Mollens VD, Les Chaux$<1>"
8570117,"Berolle, Les Molliettes$<1>"
8570119,"Bière, gare$<1>"
8570120,"Bière, casernes$<1>"
8570121,"Bière, La Tuilerie$<1>"
8570122,"Bière, Praz-Béné$<1>"
8570123,"Bière, La Filature$<1>"
8570124,"Saubraz, Le Pont$<1>"
8570125,"Saubraz, village$<1>"
8570127,"Gimel, bas du village$<1>"
8570128,"Camignolo, Scuola Media$<1>"
8570129,"Cossonay-Penthalaz, gare$<1>"
8570130,"Penthalaz, poste$<1>"
8570131,"Penthalaz, village$<1>"
8570132,"Penthaz, Rio$<1>"
8570133,"La Chaux (Cossonay), Ittens$<1>"
8570134,"La Chaux (Cossonay), village$<1>"
8570135,"Chavannes-le-Veyron, St-Denis$<1>"
8570136,"Chavannes-le-Veyron, croisée$<1>"
8570137,"Cuarnens, Le Pont$<1>"
8570138,"Cuarnens, Moulin-Dessus$<1>"
8570139,"Eclépens, gare$<1>"
8570140,"Eclépens, Cinq-Sous$<1>"
8570141,"Eclépens, collège$<1>"
8570142,"La Sarraz, gare$<1>"
8570143,"La Sarraz, Couronne$<1>"
8570144,"La Sarraz, centre$<1>"
8570145,"La Sarraz, piscine$<1>"
8570146,"Ferreyres, La Tine$<1>"
8570147,"Moiry VD, collège$<1>"
8570148,"Croy-Romainmôtier, gare$<1>"
8570149,"Romainmôtier, église$<1>"
8570150,"Juriens, village$<1>"
8570151,"Juriens, Le Cosson$<1>"
8570152,"La Praz, La Scie$<1>"
8570153,"La Praz, Maison de commune$<1>"
8570154,"Mont-la-Ville, poste$<1>"
8570155,"Mont-la-Ville, Le Battoir$<1>"
8570156,"La Coudre (L'Isle), village$<1>"
8570157,"La Coudre (L'Isle),bas village$<1>"
8570158,"Mollendruz, col$<1>"
8570159,"L'Abbaye, Petra Félix$<1>"
8570160,"L'Abbaye, Crêt-Blanc$<1>"
8570161,"Le Pont, gare$<1>"
8570162,"Pompaples, poste$<1>"
8570164,"Cugy VD, Le Moulin$<1>"
8570167,"Froideville, village$<1>"
8570168,"Froideville, croisée$<1>"
8570169,"Froideville, Laiterie$<1>"
8570172,"Villars-Tiercelin, village$<1>"
8570173,"Peney-le-Jorat, Chalet Renards$<1>"
8570174,"Peney-le-Jorat, poste$<1>"
8570175,"Villars-Mendraz, Praz-Longet$<1>"
8570176,"Bretigny-sur-Morrens, croisée$<1>"
8570177,"Bottens, Chalet-Coucou$<1>"
8570178,"Bottens, croisée$<1>"
8570179,"Bottens, La Rustériaz$<1>"
8570180,"Echallens, Château$<1>"
8570181,"Echallens, route de Cossonay$<1>"
8570182,"St-Barthélemy, Champ Cadet$<1>"
8570183,"St-Barthélemy, village$<1>"
8570184,"St-Barthélemy, Château$<1>"
8570185,"Bettens, croisée$<1>"
8570186,"Oulens-sous-Echallens,Gd Salle$<1>"
8570187,"Oulens-sous-Echallens, collège$<1>"
8570188,"Eclagnens, collège$<1>"
8570189,"Goumoens-la-Ville, Eclagnens$<1>"
8570190,"Goumoens-la-Ville, centre$<1>"
8570192,"Penthéréaz, village$<1>"
8570194,"Penthéréaz, Le Battoir$<1>"
