StationID,Station
8587932,"Bauma, Lipperschwändi"
8573281,"Bauma, Musterplatz"
8573548,"Bauma, Widen"
8505502,"Baveno NLM"
8501113,Bavois
8506205,Bazenheid
8580479,"Bazenheid, Bahnhof"
8580480,"Bazenheid, Hochhaus"
8582464,"Bazenheid, Ifang"
8587778,"Bazenheid, Ochsen"
8507192,Beatenberg
8507194,"Beatenberg Vorsass"
8581020,"Beatenberg, Altersheim"
8571315,"Beatenberg, Firnelicht"
8507946,"Beatenberg, Hohlen"
8507798,"Beatenberg, Hohlenweg"
8571316,"Beatenberg, Hubel"
8507981,"Beatenberg, Mättli"
8507772,"Beatenberg, Parkplatz Lood"
8570512,"Beatenberg, Ramsern"
8581645,"Beatenberg, Schorren"
8507751,"Beatenberg, Station"
8507947,"Beatenberg, Tourist-Center"
8507775,"Beatenberg, Waldegg"
8571314,"Beatenberg, Wydi"
8507750,"Beatenberg, bei den Kirchen"
8507178,Beatenbucht
8507190,"Beatenbucht (Beatenbergbahn)"
8507156,"Beatenbucht (See)"
8507186,Beatushöhlen
8507157,Beatushöhlen-Sundlauenen
8501252,Beau-Site
8595555,"Beaumont le Châble"
8508467,"Beckenried (See)"
8508500,"Beckenried BBE"
8572947,"Beckenried, Boden"
8572948,"Beckenried, Fellerwil"
8580610,"Beckenried, Hungacher"
8572960,"Beckenried, Höfe"
8508728,"Beckenried, Nidwaldnerhof"
8508887,"Beckenried, Niederdorf"
8508797,"Beckenried, Post"
8575325,"Bedano, Casa per Anziani"
8505910,"Bedano, Paese"
8575324,"Bedano, S. Rocco"
8575323,"Bedano, Via Mara"
8575853,"Bedigliora, Feredino"
8575847,"Bedigliora, Nerocco"
8505777,"Bedigliora, Paese"
8582392,"Bedigliora, Scuola Media"
8505868,"Bedretto, Paese"
8504664,Beffeux
8503491,"Beggingen, Dorf"
8578362,"Beggingen, Neumühle"
8570025,"Begnins, Bellevue"
8570027,"Begnins, Bois-du-Four"
8570013,"Begnins, Charbonnier"
8581113,"Begnins, Grange-Grèche"
8570026,"Begnins, La Chataigneraie"
8570015,"Begnins, La Cézille"
8570028,"Begnins, Les Clavières"
8501851,"Begnins, poste"
8570014,"Begnins, scierie"
8500275,"Bei den Weihern"
8572638,"Beinwil (Freiamt), Ab.Winters."
8502877,"Beinwil (Freiamt), Dorf"
8572637,"Beinwil (Freiamt), Unterdorf"
8572190,"Beinwil SO, Bachmättli"
8572191,"Beinwil SO, Kloster"
8500764,"Beinwil SO, Neuhüsli"
8500766,"Beinwil SO, Oberbeinwil"
8572193,"Beinwil SO, Oberbuchen"
8500770,"Beinwil SO, Reh"
8572192,"Beinwil SO, Schachen"
8502034,"Beinwil am See"
8530629,"Beinwil am See (See)"
8580822,"Beinwil am See, Bahnhof"
8501170,"Bel-Air LEB"
8501953,Belalp
8530824,"Belalp Bruchegg"
8530566,"Belalp Chiematte"
8530825,"Belalp Hohbiel"
0000177,Belfaux
8504139,"Belfaux CFF"
8504604,"Belfaux, Château-du-Bois"
8504610,"Belfaux, Cutterwil"
8504531,"Belfaux, Laiterie"
8589156,"Belfaux, station"
8504182,Belfaux-Village
8500205,Bellach
8588584,"Bellach, Bahnhof"
8500454,"Bellach, Breitenfeld"
8588559,"Bellach, Franziskanerhof"
8578073,"Bellach, Gärisch"
8591782,"Bellach, Hubel"
8588586,"Bellach, Hüslerhof"
8588585,"Bellach, Rütti"
8578076,"Bellach, Schulhaus"
8578078,"Bellach, Tell"
8591783,"Bellach, Turbensaal"
8588589,"Bellach, Turmstrasse"
8588588,"Bellach, Wallierenweg"
8591784,"Bellach, Webereistrasse"
8578077,"Bellach, Weiher"
8588587,"Bellach, Zielweg"
8774500,"Bellegarde (Ain)"
8571942,"Bellelay, Route de Moron"
8500751,"Bellelay, poste"
8570524,"Bellerive VD, village"
8501232,"Bellevue CGN"
8592646,"Bellevue GE, Chânats"
8587048,"Bellevue GE, Colovrex"
8592647,"Bellevue GE, Le Nant"
8592648,"Bellevue GE, Planet"
8592649,"Bellevue GE, Valavran"
8592645,"Bellevue GE, chemin des Clys"
8572559,"Bellikon, Abzw. Hausen"
8502750,"Bellikon, Post"
8572561,"Bellikon, Rehaklinik"
8505213,Bellinzona
8582994,"Bellinzona, Bagno Pubblico"
8575183,"Bellinzona, Bivio Galbisio"
8582996,"Bellinzona, Bramantino"
8582997,"Bellinzona, Business Center"
8581242,"Bellinzona, Casa Greina"
8582998,"Bellinzona, Cast. Montebello"
8583703,"Bellinzona, Cast.Sasso Corbaro"
8583703,"Bellinzona, Castello Sasso Corbaro"
8582999,"Bellinzona, Cimitero"
8581574,"Bellinzona, Espocentro"
8575123,"Bellinzona, Isolabella"
8575182,"Bellinzona, Lusanico"
8583003,"Bellinzona, Nocca"
8575222,"Bellinzona, Officina FFS"
8581241,"Bellinzona, Ospedale"
8575122,"Bellinzona, P. Indipendenza"
8575184,"Bellinzona, Parco Giochi"
8575178,"Bellinzona, Piazza Mesolcina"
8575153,"Bellinzona, Piazza Orico"
8579936,"Bellinzona, Piazzale Stazione"
8583005,"Bellinzona, Posta Semine"
8581259,"Bellinzona, Ramarro"
8575185,"Bellinzona, S. Anna"
8575223,"Bellinzona, S. Paolo Posta"
8575154,"Bellinzona, SAMB"
8583007,"Bellinzona, Sacro Cuore"
8581243,"Bellinzona, Saleggi"
8583009,"Bellinzona, Scuola Media 1"
8583010,"Bellinzona, Scuola Media 2"
8583011,"Bellinzona, Scuole Sud"
8505950,"Bellinzona, Stazione"
8575155,"Bellinzona, Via Borromini"
8583013,"Bellinzona, Via Daro"
8583000,"Bellinzona, Via Geretta"
8582702,"Bellinzona, Via Henri Guisan"
8583014,"Bellinzona, Via Jauch"
8575180,"Bellinzona, Via Lepori"
8575179,"Bellinzona, Via Mirasole"
8583015,"Bellinzona, Via Monte Gaggio"
8581551,"Bellinzona, Via Pellandini"
8575156,"Bellinzona, Via Pierino Tatti"
8583016,"Bellinzona, Via Ravecchia"
8583018,"Bellinzona, Via Vallone"
8581258,"Bellinzona, Via Vela"
8579671,"Bellinzona, Via dei Gaggini"
8579672,"Bellinzona, Viale Franscini"
8583021,"Bellinzona, Viale G. Motta"
8575152,"Bellinzona, Viale Portone"
8583002,"Bellinzona, al Maglio"
8583004,"Bellinzona, al Persico"
8583006,"Bellinzona, al Ramone"
8582995,"Bellinzona, dalla Bett"
8571209,"Bellmund, Bodenacher"
8571207,"Bellmund, Dorf"
8571222,"Bellmund, Jäissbergweg"
8571221,"Bellmund, Kornfeld"
8571208,"Bellmund, Stöckleren"
0000082,"Bellwald LFÜB"
8530251,"Bellwald LFüB"
8530252,"Bellwald SBR"
8593795,"Belmont-s.-L., Chaffeises"
8588436,"Belmont-s.-L., Grands-Champs"
8593798,"Belmont-sur-Lausanne, Burenoz"
8595190,"Belmont-sur-Lausanne, Malavaux"
8593806,"Belmont-sur-Lausanne, Rouvène"
8579257,"Belmont-sur-Lausanne, centre"
8579258,"Belmont-sur-Lausanne,Blessoney"
8501390,Belmont-sur-Montreux
8507653,"Belmont-sur-Yverdon, Battoir"
8570291,"Belmont-sur-Yverdon, Les Prés"
8507076,Belp
8587776,"Belp Flughafen"
8507092,"Belp Steinbach"
8588904,"Belp, Aemmenmatt"
8571632,"Belp, Bahnhof"
8588703,"Belp, Bützacker"
8590124,"Belp, Eissel"
8588704,"Belp, Fahrhubelweg"
8588273,"Belp, Giessenbad"
8590116,"Belp, Greulebach"
8588264,"Belp, Holiebi"
8588265,"Belp, Käsereistrasse"
8588261,"Belp, Lehn"
8588270,"Belp, Muristrasse Süd"
8507990,"Belp, Mühlematt"
8588269,"Belp, Neumatt"
8588563,"Belp, Post"
8571631,"Belp, Riedli"
8588267,"Belp, Schützen"
8594650,"Belp, Steinbachkreisel"
8588275,"Belp, Zelgweg"
8576484,"Belprahon, Amatennes"
8576485,"Belprahon, Croix-Fédérale"
8505754,"Belvedere Furka"
8574365,"Bendern, Pinocchio"
8509612,"Bendern, Post"
8580488,"Bendern, Under Atzig"
8580200,"Bendern, Widagass"
8506367,Bendlehn
8530140,"Bendolla TGB"
8591825,"Benglen, Bodenacher"
8590504,"Benglen, Gerlisbrunnen"
8594249,"Benglen, Langwis"
8503118,"Benken SG"
8573882,"Benken SG, Giessen"
8573881,"Benken SG, Neubruch"
8573879,"Benken SG, Post"
8581016,"Benken SG, Röten"
8573880,"Benken SG, Sand"
8583511,"Benken SG, Schönau"
8573878,"Benken SG, Starrberg"
8503952,"Benken ZH, Dorf"
8500796,"Benkerjoch, Passhöhe"
8503727,"Bennau, Burgeren"
8573767,"Bennau, Kirche"
8573768,"Bennau, Moos"
8503726,"Bennau, Schnabelsberg"
8573769,"Bennau, Schwyzerbrugg"
8503728,"Bennau, Wettertannen"
8578253,"Bennwil, Dorf"
8589384,"Bennwil, Obere Matten"
8502216,Benzenschwil
8572636,"Benzenschwil, Bahnhof"
8501177,Bercher
8582403,"Bercher, 7 Fontaines"
8580578,"Bercher, Vers l'Eglise"
8570395,"Bercher, Vieux-Collège"
8570307,"Bercher, gare"
8580462,"Bercher, village"
8506194,Berg
8504888,"Berg FR, Restaurant"
8577861,"Berg FR, Schulhaus"
8506650,"Berg SG, Seeblick"
8573688,"Berg a. Irchel"
8590200,"Bergdietikon, Baltenschwil"
8590201,"Bergdietikon, Bergli"
8590202,"Bergdietikon, Bernold"
8590203,"Bergdietikon, Dünni"
8590204,"Bergdietikon, Rietwies"
8590205,"Bergdietikon, Vorbühl"
8502270,Bergfrieden
8509197,Bergün/Bravuogn
8530594,"Bergün/Bravuogn SBAD"
8574736,"Bergün/Bravuogn, Tuors Chants"
8574735,"Bergün/Bravuogn, Tuors Davant"
8574651,"Bergün/Bravuogn, posta"
8574652,"Bergün/Bravuogn, staziun"
8575855,"Beride, Paese"
8580729,"Berikon, Kesslernmatt"
8502560,"Berikon, Kirche"
8572599,"Berikon, Kreisschule"
8572598,"Berikon, Mattenhof"
8580317,"Berikon, Stalden"
8502276,Berikon-Widen
8572560,"Berikon-Widen, Bahnhof"
8014484,"Beringen Bad Bf"
8595416,"Beringen, Bahnhof"
8578374,"Beringen, Beringerfeld"
8595417,"Beringen, Brandplatz"
8503482,"Beringen, Enge"
8578373,"Beringen, Hägli"
8588546,"Beringen, Höhenweg"
8578396,"Beringen, Industrie Nord"
8595418,"Beringen, Mühleweg"
8595419,"Beringen, Oberdorf"
8595420,"Beringen, Rauhergete"
8595421,"Beringen, Schwimmbad"
8503483,"Beringen, Sonne"
8595422,"Beringen, Zimmerberg"
8518243,Beringerfeld
8571174,"Berisal, Brände"
8571175,"Berisal, Eggen"
8505704,"Berisal, Kehr"
8572028,Berlincourt
8506135,Berlingen
8506159,"Berlingen URh"
8594968,"Berlingen, Gemeindehaus"
8594967,"Berlingen, Seestrasse/Werft"
0000083,"Berlingen, URh"
8507000,Bern
8507082,"Bern  Europaplatz"
0000023,"Bern Brunnadernstr."
8516154,"Bern Brünnen Westside"
8582262,"Bern Brünnen Westside, Bahnhof"
0000024,"Bern Bümpliz"
8504489,"Bern Bümpliz Nord"
8579523,"Bern Bümpliz Nord, Bahnhof"
8504106,"Bern Bümpliz Süd"
8589226,"Bern Bümpliz Süd, Bahnhof"
8530257,"Bern DMB"
0000025,"Bern Egghölzli"
8504108,"Bern Europaplatz"
8504108,"Bern Europaplatz Nord"
8507082,"Bern Europaplatz Süd"
8580939,"Bern Europaplatz, Bahnhof"
8508051,"Bern Felsenau"
8587776,"Bern Flughafen"
0000026,"Bern Helvetiaplatz"
8508050,"Bern RBS"
8504495,"Bern Stöckacker"
8508052,"Bern Tiefenau"
8516161,"Bern Wankdorf"
8590129,"Bern Wankdorf, Bahnhof"
8595543,"Bern Wankdorf, Bahnhof Nord"
8507079,"Bern Weissenbühl"
8507010,"Bern Weyermannshaus"
8588988,"Bern, Aegertenstrasse"
8590004,"Bern, Aeussere Enge"
8590113,"Bern, Badgasse"
8576646,"Bern, Bahnhof"
8590016,"Bern, Beaumont"
8590028,"Bern, Bierhübeli"
8590003,"Bern, Bitziusstrasse"
8590047,"Bern, Blumenfeld"
8582552,"Bern, Bodenweid"
8588990,"Bern, Bollwerk"
8508075,"Bern, Breitenrain"
8588991,"Bern, Breitfeld"
8507992,"Bern, Bremgartenfriedhof"
8507061,"Bern, Brunnadernstrasse"
8588992,"Bern, Brunnadernstrasse"
8590010,"Bern, Brunnhof"
8590030,"Bern, Brückfeld"
8590108,"Bern, Brünnenstrasse"
8590048,"Bern, Bundesplatz"
8587481,"Bern, Burgernziel"
8590034,"Bern, Bärengraben"
8588989,"Bern, Bärenplatz"
8590044,"Bern, Bümpliz"
8582554,"Bern, Chueweid"
8590011,"Bern, Cäcilienstrasse"
8590111,"Bern, Dalmazibrücke"
8590115,"Bern, Dampfzentrale"
8590093,"Bern, Dennigkofengässli"
8590092,"Bern, Dunkerstrasse"
8590039,"Bern, Dändlikerweg"
8590054,"Bern, Dübystrasse"
8593303,"Bern, Egelsee"
8507050,"Bern, Egghölzli"
8577017,"Bern, Egghölzli"
8571393,"Bern, Eigerplatz"
8590063,"Bern, Elfenau"
8590029,"Bern, Engeried"
8591757,"Bern, Fellerstrasse"
8590066,"Bern, Felsenaustrasse"
8590014,"Bern, Fischermätteli"
8583046,"Bern, Forsthaus"
8590074,"Bern, Fährstrasse"
8590049,"Bern, Galgenfeld"
8594651,"Bern, Gaskessel"
8588994,"Bern, Gewerbeschule"
8590090,"Bern, Giacomettistrasse"
8590018,"Bern, Grimselstrasse"
8576990,"Bern, Guisanplatz Expo"
8590045,"Bern, Gäbelbach"
8590025,"Bern, Güterbahnhof"
8590017,"Bern, Haldenstrasse"
8590083,"Bern, Hallmattstrasse"
8590073,"Bern, Hardegg Vidmar"
8590015,"Bern, Hasler"
8507785,"Bern, Hauptbahnhof"
8507060,"Bern, Helvetiaplatz"
8588995,"Bern, Helvetiaplatz"
8590027,"Bern, Henkerbrünnli"
8579896,"Bern, Hirschengraben"
8590081,"Bern, Hohliebi"
8594201,"Bern, Holligen"
8582555,"Bern, Hüsliacker"
8590064,"Bern, Innere Enge"
8571342,"Bern, Inselplatz"
8594200,"Bern, Inselspital"
8590024,"Bern, Jaunweg"
8590060,"Bern, Ka-We-De"
8576991,"Bern, Kasernenstrasse"
8590009,"Bern, Kaufmännischer Verband"
8579897,"Bern, Kocherpark"
8590020,"Bern, Kursaal"
8590035,"Bern, Liebegg"
8583222,"Bern, Lindenhofspital"
8588996,"Bern, Lorraine"
8590041,"Bern, Loryplatz"
8590006,"Bern, Luisenstrasse"
8588997,"Bern, Luternauweg"
8571359,"Bern, Länggasse"
8590120,"Bern, Läuferplatz"
8576985,"Bern, Löchligut"
8588998,"Bern, Manuelstrasse"
8576997,"Bern, Markuskirche"
8590114,"Bern, Marzilistrasse"
8583205,"Bern, Melchiorstrasse"
8571358,"Bern, Mittelstrasse"
8589991,"Bern, Monbijou"
8590076,"Bern, Monbijoubrücke"
8588999,"Bern, Morgartenstrasse"
8590013,"Bern, Munzinger"
8590112,"Bern, Mühlenplatz"
8590075,"Bern, Neufeld P+R"
8571438,"Bern, Niederbottigen"
8590033,"Bern, Nydegg"
8579748,"Bern, Obergericht"
8587480,"Bern, Ostring"
8589000,"Bern, Parkstrasse"
8590012,"Bern, Pestalozzi"
8589001,"Bern, Petruskirche"
8590008,"Bern, Pillonweg"
8507785,"Bern, Postautostation"
8590077,"Bern, Ramuzstrasse"
8590032,"Bern, Rathaus"
8591756,"Bern, Riedbachstrasse"
8587485,"Bern, Rosengarten"
8590065,"Bern, Rossfeld"
8589002,"Bern, Saali"
8587483,"Bern, Salem"
8590023,"Bern, Sandrain"
8581351,"Bern, Schanzenstrasse"
8590086,"Bern, Scheibenrain"
8577000,"Bern, Schermenweg"
8590042,"Bern, Schlossmatte"
8587479,"Bern, Schosshalde"
8590050,"Bern, Schosshaldenfriedhof"
8590080,"Bern, Schulhaus Wylergut"
8587484,"Bern, Schönburg"
8590022,"Bern, Schönegg"
8590079,"Bern, Schützenweg"
8590036,"Bern, Seminar"
8590019,"Bern, Sonnenhof"
8590089,"Bern, Spital Sonnenhof"
8587482,"Bern, Spitalacker"
8590109,"Bern, Stapfenacker"
8576988,"Bern, Stauffacherbrücke"
8590005,"Bern, Steigerhubel"
8579515,"Bern, Steinhölzli"
8590043,"Bern, Stöckacker (Tram)"
8589992,"Bern, Sulgenau"
8590026,"Bern, Sustenweg"
8590037,"Bern, Tavelweg"
8590084,"Bern, Technopark"
8589003,"Bern, Thunplatz"
8590061,"Bern, Tierpark"
8590062,"Bern, Tillierstrasse"
8590046,"Bern, Tscharnergut"
8576999,"Bern, UPD Waldau"
8590038,"Bern, Unitobler"
8571357,"Bern, Universität"
8582210,"Bern, Untermattweg"
8590021,"Bern, Viktoriaplatz"
8589993,"Bern, Wander"
8588699,"Bern, Wankdorf Center"
8576987,"Bern, Wankdorf City"
8595136,"Bern, Wankdorfbrücke"
8576996,"Bern, Wankdorfplatz"
8582553,"Bern, Weidmatt"
8595142,"Bern, Weissenbühl (Tram)"
8571394,"Bern, Weissenbühl Tram-Endst."
8590053,"Bern, Weissensteinstrasse"
8590091,"Bern, Weltistrasse"
8588174,"Bern, Weltpostverein"
8571343,"Bern, Weyermannshaus"
8595137,"Bern, Weyermannshaus Bad"
8589005,"Bern, Willadingweg"
8576989,"Bern, Winkelriedstrasse"
8589006,"Bern, Wittigkofen"
8589007,"Bern, Wyler"
8590078,"Bern, Wylerbad"
8589008,"Bern, Wyleregg"
8590031,"Bern, Wylergut"
8576986,"Bern, Wylerholz"
8590085,"Bern, Wylerhuus"
8595138,"Bern, Wölflistrasse"
8577001,"Bern, Zent"
8590127,"Bern, Zentrum Paul Klee"
8589994,"Bern, Zieglerspital"
8507110,"Bern, Zytglogge"
8593304,"Bern, Zähringerstrasse"
8507000,Berna
8587776,"Berna Aeroporto"
8507000,"Berne (CH)"
8587776,"Berne Airport"
8574122,"Berneck, Maienhalde"
8506752,"Berneck, Post"
8506458,"Berneck, Rathaus"
8574134,"Berneck, Rosenberg"
8574133,"Berneck, Schlossbrücke"
8574131,"Berneck, Taa"
8501486,"Berneuse (Leysin)"
8587901,"Bernex, Aigues-Vertes"
8592651,"Bernex, Blanchards"
8592654,"Bernex, Chèvres"
8592652,"Bernex, Cottenets"
8587903,"Bernex, Loëx-Hôpital"
8592655,"Bernex, Loëx-Lanance"
8592656,"Bernex, Lully"
8595014,"Bernex, Maison du Terroir"
8592658,"Bernex, Maisonnette"
8592659,"Bernex, Malpertuis"
8592660,"Bernex, P+R Bernex"
8592661,"Bernex, Pont-de-Lully"
8592666,"Bernex, Pré-Lauret"
8592662,"Bernex, Pré-Polly"
8592663,"Bernex, Saule"
8587090,"Bernex, Sézenove"
8595224,"Bernex, Sézenove-Ferrand"
8595043,"Bernex, Sézenove-village"
8592664,"Bernex, Vailly"
8592665,"Bernex, Vuillonnex"
8592657,"Bernex, mairie"
8587034,"Bernex, place"
8592650,"Bernex, église"
8573963,"Bernhardzell, Dorf"
8506733,"Bernhardzell, Engi"
8506734,"Bernhardzell, Lee"
8573964,"Bernhardzell, Schöntal"
8506799,"Bernhardzell, Toregg"
8519370,"Bernina Diavolezza"
8509371,"Bernina Diavolezza LBD"
8574980,"Bernina Diavolezza, Bahnhof"
8509373,"Bernina Lagalb"
8509354,"Bernina Suot"
8574979,"Bernina Suot, Bahnhof"
8574981,"Bernina, Lagalbbahn"
8570117,"Berolle, Les Molliettes"
8501892,"Berolle, église"
8577255,"Beromünster, Flecken"
8577253,"Beromünster, Flugplatz"
8577254,"Beromünster, Mooskapelle"
8502038,"Beromünster, Post"
8577267,"Beromünster, Waldhus"
8580832,"Beromünster, Winon"
8577268,"Beromünster, Witwil"
8588540,"Berschis, Lindenplatz"
8588539,"Berschis, Unterdorf"
8508005,Berthoud
8577239,Bertiswil
8575981,"Bertschikon b. G., Müselacher"
8587004,"Bertschikon bei Attikon"
8503267,"Bertschikon bei Gossau, Dorf"
8575484,"Berzona (Onsernone)"
8575483,"Berzona (Onsernone), Salei"
8575509,"Berzona (Verzasca), Fontöbbia"
8505626,"Berzona (Verzasca), Paese"
8573439,"Berzona (Verzasca), rustici"
8771801,Besançon-Mouillère
8771800,Besançon-Viotte
8575635,"Besazio, Farmacia"
8575641,"Besazio, Fornasella"
8575634,"Besazio, Posta"
8575633,"Besazio, Via Rive"
8502708,"Besenbüren, Dorf"
8572626,"Besenbüren, Schulhaus"
8530270,"Betelberg BLB"
8571435,"Bethlehem b. Bern, Holenacker"
8571344,"Bethlehem b. Bern, Kirche"
8581119,"Bethlehem b. Bern, Riedernrain"
8507993,"Bethlehem b. Bern, Säge"
8530659,Betlis
8503246,"Betschwanden, Schulhaus"
8530243,"Betten BAB"
8501955,"Betten Dorf"
8501675,"Betten Talstation"
8576951,"Bettenhausen, Dorf"
8576952,"Bettenhausen, Post"
8570185,"Bettens, croisée"
8589386,"Bettingen, Altes Zollhaus"
8589387,"Bettingen, Bückenweg"
8589388,"Bettingen, Chrischonaklinik"
8589389,"Bettingen, Diakonissenhaus"
8589385,"Bettingen, Dorf"
8589390,"Bettingen, Mennweg"
8589391,"Bettingen, St. Chrischona"
8500203,Bettlach
8593842,"Bettlach, Allmend"
8593864,"Bettlach, Ariston"
8587445,"Bettlach, Bahnhof"
8593902,"Bettlach, Bangertli"
8593903,"Bettlach, Bergstrasse"
8594090,"Bettlach, Buchenweg"
8588207,"Bettlach, Dorfplatz"
8594091,"Bettlach, Gummen"
8594092,"Bettlach, Hochhaus"
8594093,"Bettlach, Hof"
8594094,"Bettlach, Hübeli"
8594095,"Bettlach, Ischlag"
8594096,"Bettlach, Kastels"
8588208,"Bettlach, Krone"
8594097,"Bettlach, Mathys"
8588209,"Bettlach, Post"
8594099,"Bettlach, Riedstrasse"
8594098,"Bettlach, Räbacher"
8594100,"Bettlach, Sonnenrain"
8577965,"Bettlach, St. Urs"
8594101,"Bettlach, Wysshärd"
8501954,Bettmeralp
8530803,"Bettmeralp BAB (Bettmerhorn)"
8530802,"Bettmeralp BAB (Schönbiel)"
8530245,Bettmergrat
8506182,Bettwiesen
8594771,"Bettwiesen, Dorf"
8578770,Bettwil
8506460,"Betzikon SG"
8014463,Beuggen
8595271,"Beuggen, Abzw. Karsau"
8595272,"Beuggen, Bahnhof"
8572075,"Beurnevésin, Couronne"
8583564,"Beurnevésin, Le Péqui"
8572074,"Beurnevésin, poste"
8570873,"Beuson (Nendaz), bif.Veysonnaz"
8570859,"Beuson (Nendaz), village"
8504206,Bevaix
8504559,"Bevaix LNM"
8579655,"Bevaix, Centre"
8579653,"Bevaix, Chauvigny"
8579657,"Bevaix, Giratoire 3 Communes"
8579654,"Bevaix, Les Jonchères"
8579656,"Bevaix, Les Yères"
8509250,Bever
8574973,"Bever, Bahnhof"
8574971,"Bever, Post"
8501402,Bex
8530064,"Bex Pont-Neuf"
8582007,"Bex, Domaine du Rhône"
8580669,"Bex, En Bellin"
8582114,"Bex, Le Châtel"
8570648,"Bex, Les Véneresses"
8579970,"Bex, Résidence"
8575219,"Bex, Servanne"
8570637,"Bex, gare"
8582712,"Bex, route de Gryon"
8570647,"Bex, route des Monts bif."
8570639,"Bex, rte d'Aigle"
8570638,"Bex, temple"
8501487,Bex-Place-du-Marché
8505209,Biasca
8582678,"Biasca, Centro Sportivo"
8581714,"Biasca, Centro/Borgo"
8587464,"Biasca, Industrie"
8575218,"Biasca, Monda del Turco"
8582679,"Biasca, Municipio"
8575220,"Biasca, Parco Emma"
8581721,"Biasca, Prada"
8575217,"Biasca, Quaresima"
8575221,"Biasca, Stazione"
8505267,"Biasca, Vallone"
8582680,"Biasca, Via ai Grotti"
8581715,"Biasca, al Ponte"
8504649,"Biaufond, La Rasse"
8571895,"Biaufond, Les Avants"
8504394,"Biaufond, douane"
8517377,Bibenlos-Sonnenhof
8503284,Biberbrugg
8573770,"Biberbrugg, Bahnhof"
8503290,Biberegg
8587534,"Biberegg, Bahnhof"
8587395,"Biberen, Bernstrasse"
0000108,Biberist
8508089,"Biberist Ost"
8508068,"Biberist RBS"
8591785,"Biberist RBS, Bahnhof"
8578092,"Biberist, Aesplistrasse"
8578094,"Biberist, Bernstrasse"
8578085,"Biberist, Bleichenbergstrasse"
8588332,"Biberist, Bromegg"
8578087,"Biberist, Emmenbrücke"
8578091,"Biberist, Enge"
8589239,"Biberist, Kaiserstrasse"
8578086,"Biberist, Post"
8578084,"Biberist, St. Elisabeth"
8589216,"Biberist, St. Urs"
8578093,"Biberist, Waldstrasse"
8503953,"Bibern SH, Post"
8571485,"Bibern SO, Post"
8578664,"Biberstein, Dorf"
8578665,"Biberstein, Ihegi"
8578663,"Biberstein, Post"
8578662,"Biberstein, Wissenbach"
8595876,"Bichelsee, Itaslerstrasse"
8573526,"Bichelsee, Niederhofen-Höfli"
8573527,"Bichelsee, Post"
8578627,"Bichelsee, Volg"
8573941,"Bichwil, Dorf"
8506723,"Bichwil, Post"
8583510,"Bichwil, Riggenschwil"
8573940,"Bichwil, Torackerstrasse"
8505705,Bidermatten
8530345,Bidmi
8575433,"Bidogno, Ai Mulini"
8575429,"Bidogno, Bivio per Lupo"
8575431,"Bidogno, Bivio per Somazzo"
8575430,"Bidogno, Paese"
8575432,"Bidogno, Ventiga"
8504300,Biel
8501668,"Biel (Goms)"
8530423,"Biel (Kinzig)"
8504419,"Biel Mett"
8578204,"Biel-Benken BL, Breite"
8578208,"Biel-Benken BL, Bruggmatt"
8578206,"Biel-Benken BL, Brücke"
8500711,"Biel-Benken BL, Dorf"
8578209,"Biel-Benken BL, Im Wyler"
8578207,"Biel-Benken BL, Kirchgasse"
8588418,"Biel-Benken BL, Stöckmatten"
8578205,"Biel-Benken BL, Unterdorf"
8504300,Biel/Bienne
8504371,"Biel/Bienne BSG"
8504351,"Biel/Bienne Beaumont"
8518771,"Biel/Bienne Bözingenfeld/Champ"
8518771,"Biel/Bienne Bözingenfeld/Champs-de-Boujean"
8504354,"Biel/Bienne Hohfluh"
8504350,"Biel/Bienne Leubringenb.(Funi)"
8504350,"Biel/Bienne Leubringenbahn (Funi)"
8504353,"Biel/Bienne Magglingenb.(Funi)"
8504353,"Biel/Bienne Magglingenbahn (Funi)"
8530750,"Biel/Bienne [Gleis 11/voie 11]"
8576413,"Biel/Bienne, 3 Tannen/3 Sapins"
8593315,"Biel/Bienne, Aegertenstrasse"
8593315,"Biel/Bienne, Aegertenstrasse/Rue d'Aegerten"
8593316,"Biel/Bienne, Alpenstrasse"
8593316,"Biel/Bienne, Alpenstrasse/Rue des Alpes"
8592456,"Biel/Bienne, Am Stutz"
8593317,"Biel/Bienne, Amthaus/Préfect."
8593317,"Biel/Bienne, Amthaus/Préfecture"
8587615,"Biel/Bienne, BBZ/CFP"
8571201,"Biel/Bienne, Badhausstrasse"
8571201,"Biel/Bienne, Badhausstrasse/Rue de Bains"
8576391,"Biel/Bienne, Bahnhof Biel/Gare Bienne"
8587899,"Biel/Bienne, Bahnhof Mett/gare Mâche"
8576391,"Biel/Bienne, Bahnhof/Gare"
8571200,"Biel/Bienne, Bahnhofplatz"
8571200,"Biel/Bienne, Bahnhofplatz/Place de la gare"
8592458,"Biel/Bienne, Battenberg"
8592459,"Biel/Bienne, Beau-Rivage"
8593318,"Biel/Bienne, Beaulieuweg/Ch. B"
8593318,"Biel/Bienne, Beaulieuweg/Chemin de Beaulieu"
8576394,"Biel/Bienne, Bellevue"
8593319,"Biel/Bienne, Bermenstrasse"
8593319,"Biel/Bienne, Bermenstrasse/Rue de la Berme"
8593355,"Biel/Bienne, Bf Böz/gare Champ"
8587841,"Biel/Bienne, Bibliothek"
8587841,"Biel/Bienne, Bibliothek/Bibliothèque"
8592460,"Biel/Bienne, Birkenweg"
